movieID,title,genres,imdbID,director,cast,runtime,language,rating_imdb,country
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,48750,Alfred Hitchcock,Edmund Gwenn|John Forsythe|Mildred Natwick|Mildred Dunnock|Jerry Mathers,99,English,7.1,United States
2185,I Confess (1953),Thriller,45897,Alfred Hitchcock,Montgomery Clift|Anne Baxter|Karl Malden|Brian Aherne|O.E. Hasse,95,English|French|Italian|German,7.3,United States|Canada
2186,Strangers on a Train (1951),Film-Noir|Thriller,44079,Alfred Hitchcock,Farley Granger|Ruth Roman|Robert Walker|Leo G. Carroll|Patricia Hitchcock,101,English|French,8.0,United States
2187,Stage Fright (1950),Mystery|Thriller,42994,Alfred Hitchcock,Jane Wyman|Marlene Dietrich|Michael Wilding|Richard Todd|Alastair Sim,110,English,7.1,United Kingdom
2188,54 (1998),Drama,120577,,,,,,
2190,Why Do Fools Fall In Love? (1998),Drama,123324,Gregory Nava,Halle Berry|Vivica A. Fox|Lela Rochon|Larenz Tate|Paul Mazursky,116,English,6.4,United States
2191,"Merry War, A (1997)",Comedy,119453,Robert Bierman,Richard E. Grant|Helena Bonham Carter|Julian Wadham|Jim Carter|Harriet Walter,101,English,6.3,United Kingdom
2193,Willow (1988),Action|Adventure|Fantasy,96446,,,,,,
2194,"Untouchables, The (1987)",Action|Crime|Drama,94226,Brian De Palma,Kevin Costner|Sean Connery|Charles Martin Smith|Andy Garcia|Robert De Niro,119,English,7.9,United States
2195,Dirty Work (1998),Comedy,120654,Bob Saget,Norm MacDonald|Jack Warden|Artie Lange|Traylor Howard|Don Rickles,82,English,6.4,Canada|United States
2196,Knock Off (1998),Action,120724,,,,,,
2197,Firelight (1997),Drama,119125,,,,,,
2198,Modulations (1998),Documentary,139468,,,,,,
2199,Phoenix (1998),Crime|Drama,119892,Danny Cannon,Ray Liotta|Anthony LaPaglia|Daniel Baldwin|Jeremy Piven|Royce D. Applegate,107,English,6.4,United States
2200,Under Capricorn (1949),Drama,42004,,,,,,
2201,"Paradine Case, The (1947)",Drama,39694,,,,,,
2202,Lifeboat (1944),Drama|Thriller|War,37017,Alfred Hitchcock,Tallulah Bankhead|William Bendix|Walter Slezak|Mary Anderson|John Hodiak,97,English|German|French,7.7,United States
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,36342,Alfred Hitchcock,Teresa Wright|Joseph Cotten|Macdonald Carey|Henry Travers|Patricia Collinge,108,English,7.9,United States
2204,Saboteur (1942),Thriller,35279,Alfred Hitchcock,Priscilla Lane|Robert Cummings|Otto Kruger|Alan Baxter|Clem Bevans,109,English,7.2,United States
2205,Mr. & Mrs. Smith (1941),Comedy,33922,Alfred Hitchcock,Carole Lombard|Robert Montgomery|Gene Raymond|Jack Carson|Philip Merivale,95,English,6.4,United States
2206,Suspicion (1941),Mystery|Thriller,34248,Alfred Hitchcock,Cary Grant|Joan Fontaine|Cedric Hardwicke|Nigel Bruce|May Whitty,99,English,7.4,United States
2207,Jamaica Inn (1939),Drama,31505,,,,,,
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,30341,Alfred Hitchcock,Margaret Lockwood|Michael Redgrave|Paul Lukas|May Whitty|Cecil Parker,96,English|German|French|Italian,7.8,United Kingdom
2209,Young and Innocent (1937),Crime|Thriller,29811,,,,,,
2210,Sabotage (1936),Thriller,28212,Alfred Hitchcock,Sylvia Sidney|Oskar Homolka|Desmond Tester|John Loder|Joyce Barbour,76,English,7.1,United Kingdom
2211,Secret Agent (1936),Thriller,28231,Alfred Hitchcock,Madeleine Carroll|Peter Lorre|John Gielgud|Robert Young|Percy Marmont,86,English|German|French,6.5,United Kingdom
2212,"Man Who Knew Too Much, The (1934)",Thriller,25452,Alfred Hitchcock,Leslie Banks|Edna Best|Peter Lorre|Frank Vosper|Hugh Wakefield,75,English|German|Italian|French,6.8,United Kingdom
2213,Waltzes from Vienna (1933),Comedy|Musical,24747,Alfred Hitchcock,Jessie Matthews|Edmund Gwenn|Fay Compton|Esmond Knight|Frank Vosper,81,English,6.0,United Kingdom
2216,"Skin Game, The (1931)",Drama,22395,Alfred Hitchcock,C.V. France|Helen Haye|Jill Esmond|Edmund Gwenn|John Longden,85,English,5.8,United Kingdom
2217,Elstree Calling (1930),Comedy|Musical,20852,André Charlot|Jack Hulbert|Paul Murray,Tommy Handley|Gordon Begg|Teddy Brown|Helen Burnell|Donald Calthrop,86,English,5.3,United Kingdom
2219,Murder! (1930),Mystery|Thriller,21165,Alfred Hitchcock,Herbert Marshall|Norah Baring|Phyllis Konstam|Edward Chapman|Miles Mander,104,English,6.4,United Kingdom
2220,"Manxman, The (1929)",Drama,20142,,,,,,
2221,Blackmail (1929),Thriller,19702,Alfred Hitchcock,Anny Ondra|Sara Allgood|Charles Paton|John Longden|Donald Calthrop,85,English,7.0,United Kingdom
2222,Champagne (1928),Comedy,18756,Alfred Hitchcock,Betty Balfour|Jean Bradin|Ferdinand von Alten|Gordon Harker|Alexander D'Arcy,86,English,5.6,United Kingdom
2223,"Farmer's Wife, The (1928)",Comedy,18876,,,,,,
2224,Downhill (1927),Drama,17825,Alfred Hitchcock,Ivor Novello|Ben Webster|Norman McKinnel|Robin Irvine|Jerrold Robertshaw,80,,6.2,United Kingdom
2226,"Ring, The (1927)",Drama,18328,Alfred Hitchcock,Carl Brisson|Lillian Hall-Davis|Ian Hunter|Forrester Harvey|Harry Terry,116,,6.2,United Kingdom
2229,"Pleasure Garden, The (1925)",Drama,16230,Alfred Hitchcock,Virginia Valli|Carmelita Geraghty|Miles Mander|John Stuart|Ferdinand Martini,75,English,6.0,United Kingdom|Germany
2231,Rounders (1998),Crime|Drama,128442,John Dahl,Matt Damon|Gretchen Mol|John Malkovich|Paul Cicero|Ray Iannicelli,121,English|Hebrew|Russian,7.3,United States
2232,Cube (1997),Sci-Fi|Thriller,123755,Vincenzo Natali,Nicole de Boer|Nicky Guadagni|David Hewlett|Andrew Miller|Julian Richings,90,English|German,7.2,Canada
2233,Digging to China (1998),Drama,118980,Timothy Hutton,Evan Rachel Wood|Kevin Bacon|Mary Stuart Masterson|Marian Seldes|Cathy Moriarty,98,English,6.8,United States
2234,Let's Talk About Sex (1998),Drama,165857,,,,,,
2235,One Man's Hero (1999),Drama|War,120775,Lance Hool,Tom Berenger|Joaquim de Almeida|Daniela Romo|Mark Moses|Stuart Graham,121,English|Spanish,6.1,Mexico|United States|Spain
2236,Simon Birch (1998),Drama,124879,Mark Steven Johnson,Joseph Mazzello|Ashley Judd|Oliver Platt|David Strathairn|Dana Ivey,114,English,6.8,United States
2237,Without Limits (1998),Drama,119934,,,,,,
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,75040,Lina Wertmüller,Giancarlo Giannini|Fernando Rey|Shirley Stoler|Elena Fiore|Piero Di Iorio,116,Italian|German|Neapolitan|Spanish,7.8,Italy
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,73817,Lina Wertmüller,Giancarlo Giannini|Mariangela Melato|Riccardo Salvino|Isa Danieli|Aldo Puglisi,114,Italian|French,7.6,Italy
2240,My Bodyguard (1980),Drama,81207,Tony Bill,Chris Makepeace|Adam Baldwin|Matt Dillon|Paul Quandt|Hank Salas,96,English,7.1,United States
2241,Class (1983),Comedy,85346,Lewis John Carlino,Jacqueline Bisset|Rob Lowe|Andrew McCarthy|Cliff Robertson|Stuart Margolin,98,English,6.0,United States
2242,"Grandview, U.S.A. (1984)",Drama,87359,Randal Kleiser,Jamie Lee Curtis|C. Thomas Howell|Patrick Swayze|Troy Donahue|Jennifer Jason Leigh,97,English,5.4,United States
2243,Broadcast News (1987),Comedy|Drama|Romance,92699,,,,,,
2244,"Allnighter, The (1987)",Comedy|Romance,92537,Tamar Simon Hoffs,Susanna Hoffs|Dedee Pfeiffer|Joan Cusack|John Terlesky|James Shanta,108,English,4.2,United States
2245,Working Girl (1988),Comedy|Drama,96463,Mike Nichols,Harrison Ford|Sigourney Weaver|Melanie Griffith|Alec Baldwin|Joan Cusack,113,English,6.8,United States
2246,Stars and Bars (1988),Comedy,96166,Pat O'Connor,Daniel Day-Lewis|Harry Dean Stanton|Kent Broadhurst|Maury Chaykin|Matthew Cowles,94,English,4.8,United States
2247,Married to the Mob (1988),Comedy,95593,Jonathan Demme,Paul Lazar|Alec Baldwin|Captain Haggerty|Marlene Willoughby|Frank Aquilino,104,English,6.1,United States
2248,Say Anything... (1989),Comedy|Drama|Romance,98258,Cameron Crowe,John Cusack|Ione Skye|John Mahoney|Lili Taylor|Amy Brooks,100,English,7.3,United States
2249,My Blue Heaven (1990),Comedy,100212,Herbert Ross,Steve Martin|Rick Moranis|Joan Cusack|Melanie Mayron|Bill Irwin,97,English,6.3,United States
2250,Men Don't Leave (1990),Drama,100134,,,,,,
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,101530,,,,,,
2252,Hero (1992),Comedy|Drama,104412,Stephen Frears,Dustin Hoffman|Geena Davis|Andy Garcia|Joan Cusack|Kevin J. O'Connor,119,English,6.5,United States
2253,Toys (1992),Action|Comedy|Fantasy,105629,Barry Levinson,Robin Williams|Michael Gambon|Joan Cusack|Robin Wright|LL Cool J,118,English,5.1,United States
2254,Choices (1981),Drama,82172,Silvio Narizzano,Paul Carafotes|Victor French|Lelia Goldoni|Val Avery|Demi Moore,90,English,4.6,United States
2255,Young Doctors in Love (1982),Comedy,84938,,,,,,
2256,Parasite (1982),Horror|Sci-Fi,84472,Charles Band,Robert Glaudini|Demi Moore|Luca Bercovici|James Davidson|Al Fann,85,English,3.8,United States
2257,No Small Affair (1984),Comedy|Romance,87810,Jerry Schatzberg,Jon Cryer|Demi Moore|George Wendt|Peter Frechette|Elizabeth Daily,102,English,5.5,United States
2259,Blame It on Rio (1984),Comedy|Romance,86973,Stanley Donen,Michael Caine|Joseph Bologna|Valerie Harper|Michelle Johnson|Demi Moore,100,English|Portuguese,5.8,United States
2260,Wisdom (1986),Action|Crime,92225,Emilio Estevez,Demi Moore|Emilio Estevez|Tom Skerritt|Veronica Cartwright|William Allen Young,109,English,5.8,United States
2261,One Crazy Summer (1986),Comedy,91680,Savage Steve Holland,John Cusack|Linda Warren|Joel Murray|Grenville Cuyler|Bobcat Goldthwait,93,English,6.5,United States
2262,About Last Night... (1986),Comedy|Drama|Romance,90583,Edward Zwick,Rob Lowe|Demi Moore|Jim Belushi|Elizabeth Perkins|George DiCenzo,113,English,6.2,United States
2263,"Seventh Sign, The (1988)",Thriller,96073,Carl Schultz,Demi Moore|Michael Biehn|Jürgen Prochnow|Peter Friedman|Manny Jacobs,97,English|Hebrew,5.9,United States
2264,We're No Angels (1989),Drama,98625,Neil Jordan,Robert De Niro|Sean Penn|Demi Moore|Hoyt Axton|Bruno Kirby,106,English|French|Latin,6.1,United States
2265,Nothing But Trouble (1991),Adventure|Comedy,102558,Dan Aykroyd,Chevy Chase|Dan Aykroyd|John Candy|Demi Moore|Valri Bromfield,94,English,5.1,United States
2266,"Butcher's Wife, The (1991)",Comedy|Romance,101523,Terry Hughes,Demi Moore|Jeff Daniels|George Dzundza|Mary Steenburgen|Frances McDormand,107,English,5.4,United States
2267,Mortal Thoughts (1991),Mystery|Thriller,102469,Alan Rudolph,Demi Moore|Glenne Headly|Bruce Willis|John Pankow|Harvey Keitel,103,English,5.7,United States
2268,"Few Good Men, A (1992)",Crime|Drama,104257,Rob Reiner,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon|Kiefer Sutherland,138,English|French,7.7,United States
2269,Indecent Proposal (1993),Drama,107211,Adrian Lyne,Robert Redford|Demi Moore|Woody Harrelson|Seymour Cassel|Oliver Platt,117,English,5.9,United States
2270,"Century of Cinema, A (1994)",Documentary,109390,Caroline Thomas,Don Ameche|Richard Attenborough|Dan Aykroyd|Kim Basinger|Milton Berle,72,English,5.3,United States
2271,Permanent Midnight (1998),Drama,120788,David Veloz,Ben Stiller|Maria Bello|Jay Paulson|Spencer Garrett|Owen Wilson,88,English,6.3,United States
2272,One True Thing (1998),Drama,120776,Carl Franklin,Meryl Streep|Renée Zellweger|William Hurt|Tom Everett Scott|Lauren Graham,127,English|Portuguese,7.0,United States
2273,Rush Hour (1998),Action|Thriller,120812,,,,,,
2274,Lilian's Story (1995),Drama,113658,,,,,,
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,118736,Lance Mungia,Jeffrey Falcon|Justin McGuire|Kim De Angelo|Stephane Gauger|Clifford Hugo,91,English,6.7,United States
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,120835,James Ivory,Kris Kristofferson|Barbara Hershey|Leelee Sobieski|Jane Birkin|Dominique Blanc,127,English|French,6.8,United Kingdom|France|United States
2278,Ronin (1998),Action|Crime|Thriller,122690,John Frankenheimer,Robert De Niro|Jean Reno|Natascha McElhone|Stellan Skarsgård|Sean Bean,122,English|French|Russian,7.3,United Kingdom|France|United States
2279,Urban Legend (1998),Horror|Thriller,146336,Jamie Blanks,Jared Leto|Alicia Witt|Rebecca Gayheart|Michael Rosenbaum|Loretta Devine,99,English,5.5,United States|Canada
2280,Clay Pigeons (1998),Crime,118863,David Dobkin,Joaquin Phoenix|Gregory Sporleder|Georgina Cates|Scott Wilson|Vince Vieluf,104,English,6.6,United States|Germany
2281,Monument Ave. (1998),Crime,119802,,,,,,
2282,Pecker (1998),Comedy|Drama,126604,,,,,,
2283,"Sheltering Sky, The (1990)",Drama,100594,Bernardo Bertolucci,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,138,English|French|Arabic,6.8,United Kingdom|Italy
2284,Bandit Queen (1994),Drama,109206,Shekhar Kapur,Seema Biswas|Nirmal Pandey|Rajesh Vivek|Raghuvir Yadav|Anirudh Agarwal,119,Hindi|Assamese,7.6,United Kingdom|India
2285,If.... (1968),Drama,63850,Lindsay Anderson,Malcolm McDowell (Mic,111,English|Latin,7.6,United Kingdom
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,80731,Piers Haggard|Richard Quine|Peter Sellers,Peter Sellers|Helen Mirren|David Tomlinson|Sid Caesar|Simon Williams,100,English,5.1,United States
2287,Them! (1954),Sci-Fi|Thriller|War,47573,Gordon Douglas,James Whitmore|Edmund Gwenn|Joan Weldon|James Arness|Onslow Stevens,94,English,7.2,United States
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,84787,John Carpenter,Kurt Russell|Wilford Brimley|T.K. Carter|David Clennon|Keith David,109,English|Norwegian,8.1,United States
2289,"Player, The (1992)",Comedy|Drama,105151,Robert Altman,Tim Robbins|Greta Scacchi|Fred Ward|Whoopi Goldberg|Peter Gallagher,124,English,7.5,United States
2290,Stardust Memories (1980),Comedy|Drama,81554,Woody Allen,Woody Allen|Charlotte Rampling|Jessica Harper|Marie-Christine Barrault|Tony Roberts,89,English|French|Persian,7.3,United States
2291,Edward Scissorhands (1990),Drama|Romance,99487,Tim Burton,Johnny Depp|Winona Ryder|Dianne Wiest|Anthony Michael Hall|Kathy Baker,105,English,7.9,United States
2293,Shadrach (1998),Drama,144604,Susanna Styron,Martin Sheen|John Franklin Sawyer|Scott Terra|Ginnie Randall|Darrell Larson,88,English,6.4,United States
2294,Antz (1998),Animation|Children's,120587,,,,,,
2295,"Impostors, The (1998)",Comedy,120823,Stanley Tucci,Oliver Platt|Stanley Tucci|Walker Jones|Jessica Walling|David Lipman,101,English,6.5,United States
2296,"Night at the Roxbury, A (1998)",Comedy,120770,,,,,,
2297,What Dreams May Come (1998),Drama|Romance,120889,Vincent Ward,Robin Williams|Cuba Gooding Jr.|Annabella Sciorra|Max von Sydow|Jessica Brooks Grant,113,English,7.0,United States|New Zealand
2298,Strangeland (1998),Thriller,124102,John Pieplow,Kevin Gage|Elizabeth Peña|Brett Harrelson|Robert Englund|Linda Cardellini,85,English,5.1,United States
2299,"Battle of the Sexes, The (1959)",Comedy,52607,Charles Crichton,Peter Sellers|Robert Morley|Constance Cummings|Jameson Clark|Ernest Thesiger,84,English,6.7,United Kingdom
2300,"Producers, The (1968)",Comedy|Musical,63462,,,,,,
2301,History of the World: Part I (1981),Comedy,82517,,,,,,
2302,My Cousin Vinny (1992),Comedy,104952,Jonathan Lynn,Joe Pesci|Ralph Macchio|Marisa Tomei|Mitchell Whitfield|Fred Gwynne,120,English,7.6,United States
2303,Nashville (1975),Drama|Musical,73440,Robert Altman,David Arkin|Barbara Baxley|Ned Beatty|Karen Black|Ronee Blakley,160,English,7.7,United States
2304,Love Is the Devil (1998),Drama,119577,John Maybury,Derek Jacobi|Daniel Craig|Tilda Swinton|Anne Lambton|Adrian Scarborough,87,English|French,6.5,United Kingdom|France|Japan|United States
2305,Slam (1998),Drama,139615,Marc Levin,Saul Williams|Sonja Sohn|Bonz Malone|Lawrence Wilson|Beau Sia,100,English,7.1,United States
2306,Holy Man (1998),Comedy,120701,Stephen Herek,Eddie Murphy|Jeff Goldblum|Kelly Preston|Robert Loggia|Jon Cryer,114,English,4.9,United States
2307,One Tough Cop (1998),Action|Drama,122642,Bruno Barreto,Stephen Baldwin|Chris Penn|Gina Gershon|Michael McGlone|Christopher Bregman,90,English,5.2,United States
2308,Detroit 9000 (1973),Action|Crime,69966,Arthur Marks,Alex Rocco|Hari Rhodes|Vonetta McGee|Herbert Jefferson Jr.|Robert Phillips,106,English,6.4,United States
2310,"Mighty, The (1998)",Drama,119670,Peter Chelsom,Harry Dean Stanton|Gena Rowlands|Elden Henson|Douglas Bisset|Joe Perrino,100,English,7.3,United States
2312,Children of a Lesser God (1986),Drama,90830,Randa Haines,William Hurt|Marlee Matlin|Piper Laurie|Philip Bosco|Allison Gompf,119,English|American Sign Language,7.2,United States
2313,"Elephant Man, The (1980)",Drama,80678,David Lynch,Anthony Hopkins|John Hurt|Anne Bancroft|John Gielgud|Wendy Hiller,124,English,8.1,United States|United Kingdom
2314,Beloved (1998),Drama,120603,,,,,,
2316,Practical Magic (1998),Drama|Romance,120791,Griffin Dunne,Sandra Bullock|Nicole Kidman|Stockard Channing|Dianne Wiest|Goran Visnjic,104,English,6.3,United States
2318,Happiness (1998),Comedy,147612,,,,,,
2320,Apt Pupil (1998),Drama|Thriller,118636,,,,,,
2321,Pleasantville (1998),Comedy,120789,Gary Ross,Tobey Maguire|Reese Witherspoon|William H. Macy|Joan Allen|Jeff Daniels,124,English,7.5,United States
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,120157,Paul W.S. Anderson,Kurt Russell|Jason Scott Lee|Jason Isaacs|Connie Nielsen|Sean Pertwee,99,English,6.0,United Kingdom|United States
2323,"Cruise, The (1998)",Documentary,150230,Bennett Miller,Timothy 'Speed' Levitch,76,English,7.7,United States
2325,Orgazmo (1997),Comedy,124819,Trey Parker,Trey Parker|Dian Bachar|Robyn Lynne Raab|Michael Dean Jacobs|Ron Jeremy,94,English,6.1,United States|Japan
2326,Shattered Image (1998),Drama|Thriller,143874,,,,,,
2327,Tales from the Darkside: The Movie (1990),Horror,100740,John Harrison,Debbie Harry|David Forrester|Matthew Lawrence|Christian Slater|Robert Sedgwick,93,English,6.3,United States
2328,Vampires (1998),Horror,120877,John Carpenter,James Woods|Daniel Baldwin|Sheryl Lee|Thomas Ian Griffith|Maximilian Schell,108,English|Latin,6.2,United States|Japan
2329,American History X (1998),Drama,120586,,,,,,
2330,Hands on a Hard Body (1996),Documentary,116481,S.R. Bindler,Sid Allen|Brent Baskin|Greg Cox|J.C. Crum|Janis Curtis,98,English,7.6,United States
2331,Living Out Loud (1998),Comedy|Romance,120722,,,,,,
2332,Belly (1998),Crime|Drama,158493,Hype Williams,DMX|Nas|Hassan Johnson|Taral Hicks|Tionne 'T-Boz' Watkins,96,English,6.2,Jamaica|United States
2333,Gods and Monsters (1998),Drama,120684,Bill Condon,Ian McKellen|Brendan Fraser|Lynn Redgrave|Lolita Davidovich|David Dukes,105,English|Hungarian,7.4,United States|United Kingdom
2334,"Siege, The (1998)",Action|Thriller,133952,Edward Zwick,Denzel Washington|Annette Bening|Bruce Willis|Tony Shalhoub|Sami Bouajila,116,English|Arabic|Spanish,6.4,United States
2335,"Waterboy, The (1998)",Comedy,120484,,,,,,
2336,Elizabeth (1998),Drama,127536,Shekhar Kapur,Liz Giles|Rod Culbertson|Paul Fox|Terence Rigby|Christopher Eccleston,124,English|French,7.4,United Kingdom
2337,Velvet Goldmine (1998),Drama,120879,,,,,,
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,130018,Danny Cannon,Jennifer Love Hewitt|Freddie Prinze Jr.|Brandy Norwood|Mekhi Phifer|Muse Watson,100,English,4.7,United States|Mexico
2339,I'll Be Home For Christmas (1998),Comedy|Romance,155753,Arlene Sanford,Jonathan Taylor Thomas|Jessica Biel|Adam LaVorgna|Gary Cole|Eve Gordon,86,English,5.4,United States|Canada
2340,Meet Joe Black (1998),Romance,119643,,,,,,
2341,Dancing at Lughnasa (1998),Drama,120643,Pat O'Connor,Gerard McSorley|Meryl Streep|Michael Gambon|Catherine McCormack|Kathy Burke,95,English,6.3,Ireland|United Kingdom|United States
